dataset,model,model_family,tuned,split,fold_id,test_cell,RMSE,MAE,MAPE,R2,train_time_sec,inference_ms_per_sample,throughput_samples_sec,param_count,model_size_mb_fp32
CALCE,GRU,GRU,False,validation,test_CS2_37,CS2_37,0.012968738695615482,0.007865113468359648,1.1911224491345038,0.9950680544486901,0.6692101249936968,0.01032221974672508,96878.38706565696,21505.0,0.08203506469726562
CALCE,GRU,GRU,False,test,test_CS2_37,CS2_37,0.012557075238479255,0.0080655928445766,1.3964263763494869,0.9955411522051266,0.6692101249936968,0.01032221974672508,96878.38706565696,21505.0,0.08203506469726562
CALCE,Transformer,Transformer,False,validation,test_CS2_37,CS2_37,0.019589058010931918,0.013943727647120024,2.061954273617965,0.9887474772829572,0.5211168341338634,0.02259946020055079,44248.84449123383,12801.0,0.048831939697265625
CALCE,Transformer,Transformer,False,test,test_CS2_37,CS2_37,0.020059599538209363,0.014398117039315698,2.2691404106786264,0.9886213648492234,0.5211168341338634,0.02259946020055079,44248.84449123383,12801.0,0.048831939697265625
CALCE,DNN,DNN,False,validation,test_CS2_37,CS2_37,0.01740423101743379,0.011733937987406197,1.8741610146772538,0.9911175561187552,0.0411532090511173,0.0002524843751199575,3960641.1269009877,5313.0,0.020267486572265625
CALCE,DNN,DNN,False,test,test_CS2_37,CS2_37,0.01830564343595607,0.011666057786948195,2.0826443412314757,0.9905242050917438,0.0411532090511173,0.0002524843751199575,3960641.1269009877,5313.0,0.020267486572265625
CALCE,CNN1D,1D-CNN,False,validation,test_CS2_37,CS2_37,0.026073403123254693,0.017216046834109044,3.011374997756017,0.980064908544775,0.5440192089881748,0.017412744557960387,57429.200587614505,12065.0,0.046024322509765625
CALCE,CNN1D,1D-CNN,False,test,test_CS2_37,CS2_37,0.02649438462174224,0.017200336786119194,3.2907094000803743,0.9801503282960428,0.5440192089881748,0.017412744557960387,57429.200587614505,12065.0,0.046024322509765625
CALCE,XGBoost,XGBoost,False,validation,test_CS2_37,CS2_37,0.012309597416615485,0.0070496845453325635,1.0968011124975123,0.9955566503147659,0.019877291982993484,0.0003673736333348262,2722024.416729425,0.0,0.0
CALCE,XGBoost,XGBoost,False,test,test_CS2_37,CS2_37,0.01149874044818552,0.006736923037141,1.089247672664654,0.9962610797914023,0.019877291982993484,0.0003673736333348262,2722024.416729425,0.0,0.0
CALCE,LightGBM,LightGBM,False,validation,test_CS2_37,CS2_37,0.012855855105742294,0.007166765570664828,1.1203332411518536,0.9951535388953869,0.0437175000552088,0.0023577407598651353,424134.84002253105,0.0,0.0
CALCE,LightGBM,LightGBM,False,test,test_CS2_37,CS2_37,0.011649514358589094,0.006512452160829199,1.0690874583040602,0.9961623859375742,0.0437175000552088,0.0023577407598651353,424134.84002253105,0.0,0.0
CALCE,Ours,ARCF-TCN,True,validation,test_CS2_37,CS2_37,0.009831776958383012,0.004402621534217205,0.6564684566838976,0.9971654323325674,3.5776864590588957,0.09276499391132069,10779.928482030156,8929.0,0.034061431884765625
CALCE,Ours,ARCF-TCN,True,test,test_CS2_37,CS2_37,0.009738219195214927,0.004585470138775402,0.7396068501975936,0.9973183336256987,3.5776864590588957,0.09276499391132069,10779.928482030156,8929.0,0.034061431884765625
CALCE,Trend_Prior_l1,baseline,False,validation,test_CS2_38,CS2_38,0.010397942832230708,0.004081960841179822,0.7241680074723787,0.9969529682855811,9.159557521343231e-07,2.465391417547148e-06,405615105.5295365,0.0,0.0
CALCE,Trend_Prior_l1,baseline,False,test,test_CS2_38,CS2_38,0.012147267620552057,0.004427688349272109,0.6503418348514721,0.995673068767685,9.159557521343231e-07,2.465391417547148e-06,405615105.5295365,0.0,0.0
CALCE,Trend_Prior_l2,baseline,False,validation,test_CS2_38,CS2_38,0.013225826414309349,0.0077525854003388395,1.3532150544909278,0.9950702174796897,3.3294782042503357e-07,0.012622449109900971,79223.92804226924,0.0,0.0
CALCE,Trend_Prior_l2,baseline,False,test,test_CS2_38,CS2_38,0.01281787186227407,0.0073619414427362525,1.1319156869202145,0.9951821347947026,3.3294782042503357e-07,0.012622449109900971,79223.92804226924,0.0,0.0
CALCE,LSTM,LSTM,False,validation,test_CS2_38,CS2_38,0.015938438739096318,0.00970316348575965,1.7614670076551795,0.99284064860698,0.8314609169028699,0.016432356241406227,60855.545322234524,28657.0,0.10931777954101562
CALCE,LSTM,LSTM,False,test,test_CS2_38,CS2_38,0.014388251833934275,0.009258158077411373,1.56597665861033,0.9939292988367364,0.8314609169028699,0.016432356241406227,60855.545322234524,28657.0,0.10931777954101562
CALCE,GRU,GRU,False,validation,test_CS2_38,CS2_38,0.01260446034571344,0.007320644760636205,1.1929715226116144,0.9955225511173434,0.766886750003323,0.013657610112687155,73219.25225197752,21505.0,0.08203506469726562
CALCE,GRU,GRU,False,test,test_CS2_38,CS2_38,0.012442373751768208,0.007461586454261544,1.1062601551855005,0.9954602777845397,0.766886750003323,0.013657610112687155,73219.25225197752,21505.0,0.08203506469726562
CALCE,Transformer,Transformer,False,validation,test_CS2_38,CS2_38,0.019506213560444834,0.014306166379842828,2.237358561613928,0.9892767094561589,0.6002206248231232,0.027877040806093385,35871.81318690824,12801.0,0.048831939697265625
CALCE,Transformer,Transformer,False,test,test_CS2_38,CS2_38,0.019592092974707535,0.014203638543070416,2.159736106390002,0.9887439902705296,0.6002206248231232,0.027877040806093385,35871.81318690824,12801.0,0.048831939697265625
CALCE,DNN,DNN,False,validation,test_CS2_38,CS2_38,0.021605105695103356,0.013893081750006541,2.453035469600321,0.986844876961351,0.044016791973263025,0.00020148760011913825,4963084.573982254,5313.0,0.020267486572265625
CALCE,DNN,DNN,False,test,test_CS2_38,CS2_38,0.02158721037030312,0.013460296710821506,2.351608020283262,0.9863348047514594,0.044016791973263025,0.00020148760011913825,4963084.573982254,5313.0,0.020267486572265625
CALCE,CNN1D,1D-CNN,False,validation,test_CS2_38,CS2_38,0.028000222451565242,0.017833050034181588,3.1693064943381524,0.9779044362282109,0.5750655829906464,0.017508587856986085,57114.828915285194,12065.0,0.046024322509765625
CALCE,CNN1D,1D-CNN,False,test,test_CS2_38,CS2_38,0.02611463999462591,0.01728022332444923,2.998047755280703,0.9800018012571737,0.5750655829906464,0.017508587856986085,57114.828915285194,12065.0,0.046024322509765625
CALCE,XGBoost,XGBoost,False,validation,test_CS2_38,CS2_38,0.014582404990736725,0.008757731073846201,1.4575777152361384,0.9940070530284227,0.020514999981969595,0.0003611398100548861,2769010.7048791433,0.0,0.0
CALCE,XGBoost,XGBoost,False,test,test_CS2_38,CS2_38,0.014438522952721066,0.008474008110235845,1.3403336201717446,0.9938868038792212,0.020514999981969595,0.0003611398100548861,2769010.7048791433,0.0,0.0
CALCE,LightGBM,LightGBM,False,validation,test_CS2_38,CS2_38,0.013359842264463698,0.007968554080875313,1.352534182598443,0.9949698054195262,0.050486958120018244,0.0034772959651843626,287579.7775088095,0.0,0.0
CALCE,LightGBM,LightGBM,False,test,test_CS2_38,CS2_38,0.013137832245129152,0.007467109890041497,1.1650394829689734,0.9949386051607093,0.050486958120018244,0.0034772959651843626,287579.7775088095,0.0,0.0
CALCE,Ours,ARCF-TCN,True,validation,test_CS2_38,CS2_38,0.009453144259997453,0.004287521914519813,0.7348991008682211,0.9974815421030296,6.963785333093256,0.23934489795558003,4178.071095484934,58273.0,0.22229385375976562
CALCE,Ours,ARCF-TCN,True,test,test_CS2_38,CS2_38,0.009789536893706333,0.004442967640823488,0.6665729058856431,0.9971897362036442,6.963785333093256,0.23934489795558003,4178.071095484934,58273.0,0.22229385375976562
NASA,VMD-TCN,VMD-TCN,True,validation,test_B0005,B0005,0.11236141085589492,0.09892647191053963,13.808966677556638,-0.03557606245605771,0.13385612494312227,0.04698382231014732,21283.921801824654,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,test,test_B0005,B0005,0.08781079145745167,0.07820720656021508,10.401639404060642,0.045241700659194195,0.13385612494312227,0.04698382231014732,21283.921801824654,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,validation,test_B0006,B0006,0.08189055394741244,0.06490854134025709,7.624474023420404,-0.19767662552252063,0.12986004096455872,0.04678810517744798,21372.95357885113,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,test,test_B0006,B0006,0.10688917349383825,0.09204414112898952,12.56667506281092,0.06283713041043082,0.12986004096455872,0.04678810517744798,21372.95357885113,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,validation,test_B0007,B0007,0.05871892911962087,0.05304221777131632,6.993917117597373,0.17124830942434321,0.14548483304679394,0.04674068431517011,21394.637555091183,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,test,test_B0007,B0007,0.0789194076647628,0.0622381159697149,7.29418605577211,-0.11234521221085614,0.14548483304679394,0.04674068431517011,21394.637555091183,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,validation,test_B0018,B0018,0.08216663048837336,0.0731130133573319,9.675761450258898,0.16403399989968903,0.14718745788559318,0.047208335860792934,21182.699660263,3457.0,0.013187408447265625
NASA,VMD-TCN,VMD-TCN,True,test,test_B0018,B0018,0.06245048790194215,0.0564149144148494,7.610776412219476,0.0625678464301338,0.14718745788559318,0.047208335860792934,21182.699660263,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,validation,test_B0005,B0005,0.1110432539586017,0.09764262942847472,13.646555946587494,-0.011421065937909258,0.1277903749141842,0.04717351954528376,21198.333506577983,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,test,test_B0005,B0005,0.08679344730145949,0.0773281256074341,10.29124903647391,0.06723651682001897,0.1277903749141842,0.04717351954528376,21198.333506577983,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,validation,test_B0006,B0006,0.08068735228612083,0.06371978238349847,7.480460739887343,-0.16274072800146477,0.12736383313313127,0.04712499886457073,21220.159662471946,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,test,test_B0006,B0006,0.1053658752194027,0.09059637910003364,12.372208130848087,0.08935817434050852,0.12736383313313127,0.04712499886457073,21220.159662471946,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,validation,test_B0007,B0007,0.059073779195374286,0.05243234190275364,6.960032714633107,0.16120142320906727,0.14329200005158782,0.04689226931843318,21325.476769086617,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,test,test_B0007,B0007,0.07785919866618565,0.06356728889326033,7.489463224850956,-0.08265931075654076,0.14329200005158782,0.04689226931843318,21325.476769086617,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,validation,test_B0018,B0018,0.08256220831802473,0.07519595574694041,9.957575645183434,0.15596538032507457,0.1433372909668833,0.0469256473448256,21310.308042245222,3457.0,0.013187408447265625
NASA,EMD-TCN,EMD-TCN,True,test,test_B0018,B0018,0.06525065780555275,0.056831620692635386,7.72022371501951,-0.023382444553556203,0.1433372909668833,0.0469256473448256,21310.308042245222,3457.0,0.013187408447265625
NASA,VMD-XGBoost,VMD-XGBoost,True,validation,test_B0005,B0005,0.03651767190054328,0.024718170492557784,3.6113470054844616,0.8906160001476645,0.061771374894306064,0.0008029072839570673,1245473.8174395135,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,test,test_B0005,B0005,0.013916428079419561,0.010211360545902229,1.3678734858438333,0.9760197769639497,0.061771374894306064,0.0008029072839570673,1245473.8174395135,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,validation,test_B0006,B0006,0.012900536686027931,0.009453755172575495,1.1486516993626323,0.970277351047215,0.06077604182064533,0.0007837171372222273,1275970.5670649952,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,test,test_B0006,B0006,0.028846184580907683,0.01949913815720276,2.692807330281725,0.931746584043388,0.06077604182064533,0.0007837171372222273,1275970.5670649952,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,validation,test_B0007,B0007,0.014348633433803628,0.01010205016875694,1.3053073221927995,0.950513213209822,0.06280050007626414,0.0008196251368836352,1220069.9502728563,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,test,test_B0007,B0007,0.010022604771978942,0.007107870206683304,0.8705021035309837,0.9820595568813796,0.06280050007626414,0.0008196251368836352,1220069.9502728563,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,validation,test_B0018,B0018,0.010076913859470885,0.0070515988830613646,0.9171214194549655,0.9874265994436265,0.06573958392255008,0.0009385784606224504,1065441.0280594078,0.0,0.0
NASA,VMD-XGBoost,VMD-XGBoost,True,test,test_B0018,B0018,0.01382597532328126,0.009883979199067377,1.2917091088496984,0.954052728251428,0.06573958392255008,0.0009385784606224504,1065441.0280594078,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,validation,test_B0005,B0005,0.0516958401351309,0.033337402975783206,5.028876525484948,0.7807907728505195,0.05579687491990626,0.0008719798643141985,1146815.4723807618,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,test,test_B0005,B0005,0.027146038747554512,0.017293404839155032,2.408637020649625,0.9087546821419403,0.05579687491990626,0.0008719798643141985,1146815.4723807618,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,validation,test_B0006,B0006,0.014889066661483565,0.01110155225829706,1.3572182989652661,0.9604080488808787,0.054793375078588724,0.0008637633934420975,1157724.4504597487,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,test,test_B0006,B0006,0.032531266281910304,0.02129504132430413,3.0122240086126175,0.9131940343378842,0.054793375078588724,0.0008637633934420975,1157724.4504597487,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,validation,test_B0007,B0007,0.024342704338240574,0.015255792624802091,1.9373596806871587,0.8575685739011317,0.052792333997786045,0.0009794403970437614,1020991.1731416158,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,test,test_B0007,B0007,0.01601396100038461,0.011140229805029083,1.3767169352265118,0.9541995770107303,0.052792333997786045,0.0009794403970437614,1020991.1731416158,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,validation,test_B0018,B0018,0.016916413223504078,0.01132524056420506,1.4468339768447853,0.9645664855529962,0.06027279095724225,0.0009166642798688905,1090911.9314030965,0.0,0.0
NASA,EMD-XGBoost,EMD-XGBoost,True,test,test_B0018,B0018,0.021376618761391065,0.013464642278645963,1.7427513226428517,0.8901636232585919,0.06027279095724225,0.0009166642798688905,1090911.9314030965,0.0,0.0
CALCE,VMD-TCN,VMD-TCN,True,validation,test_CS2_35,CS2_35,0.016305407212076347,0.011057026742297445,2.3559630894212606,0.995180519619983,0.9191371249035001,0.048362538132463814,20677.161261905327,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,test,test_CS2_35,CS2_35,0.01478537224151924,0.008859788013738358,1.5241491720971632,0.9938390646762005,0.9191371249035001,0.048362538132463814,20677.161261905327,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,validation,test_CS2_36,CS2_36,0.013960980548237597,0.008604295271670968,1.5352911733594239,0.9944884024444088,0.8779456671327353,0.04802889458875617,20820.79982398982,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,test,test_CS2_36,CS2_36,0.02060815366604006,0.01244680318805659,3.3225660219658284,0.9923013409596,0.8779456671327353,0.04802889458875617,20820.79982398982,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,validation,test_CS2_37,CS2_37,0.013605755450277235,0.008114398886883558,1.2636750997711257,0.9945716465820484,0.8716679580975324,0.046745902726185125,21392.249195774784,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,test,test_CS2_37,CS2_37,0.012485724285879504,0.007823340125101767,1.236678867770334,0.9955916797629139,0.8716679580975324,0.046745902726185125,21392.249195774784,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,validation,test_CS2_38,CS2_38,0.014777778696332601,0.008426553686327299,1.5156070278163822,0.9938453913788899,0.8818452500272542,0.0463926877199235,21555.121057807275,3457.0,0.013187408447265625
CALCE,VMD-TCN,VMD-TCN,True,test,test_CS2_38,CS2_38,0.01385037614564198,0.008131246508122846,1.280131801108489,0.9943746968756285,0.8818452500272542,0.0463926877199235,21555.121057807275,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,validation,test_CS2_35,CS2_35,0.015554569826735497,0.009511081036107514,2.112241001962594,0.9956141585508644,0.9259967498946935,0.047112489495572674,21225.794066644972,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,test,test_CS2_35,CS2_35,0.013932142523930446,0.007390215427590199,1.1984402827543867,0.9945296143908574,0.9259967498946935,0.047112489495572674,21225.794066644972,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,validation,test_CS2_36,CS2_36,0.01354706544095896,0.0076445365556712455,1.4338126574151013,0.9948103733835735,0.8779445830732584,0.04673510000271642,21397.19397073883,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,test,test_CS2_36,CS2_36,0.02065979794822068,0.011830048682097461,3.2670166370635716,0.9922627067460578,0.8779445830732584,0.04673510000271642,21397.19397073883,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,validation,test_CS2_37,CS2_37,0.01338979055304176,0.007527102301043434,1.1199065412813913,0.9947426079863283,0.8579366251360625,0.046865978067795355,21337.440105345093,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,test,test_CS2_37,CS2_37,0.01256722237836898,0.0076014101083086965,1.291015760162644,0.9955339430689059,0.8579366251360625,0.046865978067795355,21337.440105345093,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,validation,test_CS2_38,CS2_38,0.014271161714305588,0.007538519467399547,1.238554987938873,0.9942601468875703,0.908829792169854,0.04703588474884021,21260.363344704758,3457.0,0.013187408447265625
CALCE,EMD-TCN,EMD-TCN,True,test,test_CS2_38,CS2_38,0.013402442817837614,0.007149869426876481,1.0796838766994192,0.9947326676750675,0.908829792169854,0.04703588474884021,21260.363344704758,3457.0,0.013187408447265625
CALCE,VMD-XGBoost,VMD-XGBoost,True,validation,test_CS2_35,CS2_35,0.018325854688120886,0.010843411762965311,2.7475361218877876,0.9939121296487778,0.07960266689769924,0.0004741628320917797,2108980.1484196433,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,test,test_CS2_35,CS2_35,0.013251818252803504,0.007898340998076358,1.3884804781331932,0.9950508220916373,0.07960266689769924,0.0004741628320917797,2108980.1484196433,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,validation,test_CS2_36,CS2_36,0.015810627072875862,0.008396078085410616,1.7012923582221857,0.9929312300992915,0.07649125019088387,0.000460869531430628,2169811.4798255526,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,test,test_CS2_36,CS2_36,0.03114162655324611,0.01428334694589646,4.8886467871164925,0.9824199744206422,0.07649125019088387,0.000460869531430628,2169811.4798255526,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,validation,test_CS2_37,CS2_37,0.011873506721644802,0.007166495718950225,1.085507118852902,0.9958659017043769,0.07550170784816146,0.0004542365116866064,2201496.300433759,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,test,test_CS2_37,CS2_37,0.011840764504232474,0.0069994919227346734,1.1188054180336957,0.9960353473659904,0.07550170784816146,0.0004542365116866064,2201496.300433759,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,validation,test_CS2_38,CS2_38,0.014831888388021706,0.008543940433949166,1.4764443812049812,0.9938002379529134,0.07734516588971019,0.00045586743259004185,2193620.181021557,0.0,0.0
CALCE,VMD-XGBoost,VMD-XGBoost,True,test,test_CS2_38,CS2_38,0.014357403397940697,0.00849861742430681,1.3453471492602969,0.9939553021181745,0.07734516588971019,0.00045586743259004185,2193620.181021557,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,validation,test_CS2_35,CS2_35,0.06828512619334685,0.023859320472077356,9.761652013076553,0.915474227116093,0.0653820838779211,0.0004667055300559513,2142678.703378797,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,test,test_CS2_35,CS2_35,0.02232853070076758,0.011307894021718987,1.9691295890167926,0.9859491558886048,0.0653820838779211,0.0004667055300559513,2142678.703378797,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,validation,test_CS2_36,CS2_36,0.032927528767993056,0.01178778087496411,3.041209006628788,0.9693405802993638,0.08115141605958343,0.000464719588584874,2151835.2670373074,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,test,test_CS2_36,CS2_36,0.07615715346326907,0.026297702415011708,11.28680270396618,0.8948623358952265,0.08115141605958343,0.000464719588584874,2151835.2670373074,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,validation,test_CS2_37,CS2_37,0.01697456782407246,0.009286442934350195,1.5460424870810245,0.9915507094356752,0.06569404085166752,0.00046748642626541926,2139099.5413249535,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,test,test_CS2_37,CS2_37,0.013725382309353761,0.007807806249604316,1.2440459375115276,0.9946728545431383,0.06569404085166752,0.00046748642626541926,2139099.5413249535,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,validation,test_CS2_38,CS2_38,0.019987383725256373,0.010592690163049558,1.731832646647441,0.9887411502267076,0.06718762498348951,0.0004555695043990807,2195054.7399327154,0.0,0.0
CALCE,EMD-XGBoost,EMD-XGBoost,True,test,test_CS2_38,CS2_38,0.021244609728103426,0.010631806917137786,1.8436853809840523,0.9867651108449635,0.06718762498348951,0.0004555695043990807,2195054.7399327154,0.0,0.0
